wid,stimulus,button_pressed,view_history,questions,responses,correct,block,delays,score,trial_time,path,state_rewards,trial_index,key_press,clicks,n_clicks,stim_i
wde70d7c,,,,,,,test,[],2.0,14472.0,"['0', '1', '2', '3', '8', '11']","['', 0, 2, -7, 2, -4, 0, -28, -10, -15, -8, 47, 0, 0, 3, -13, 23, 29, 29, -3, -40, -32, 8, 1, 3, 6, 7, 1, 8, -8, 8, 19, 7, -40]",2,,"[29, 33, 31, 32, 9, 7, 6, 10, 11, 2]",10,124
wde70d7c,,,,,,,test,[],38.0,9658.0,"['0', '12', '13', '14', '19', '20']","['', 0, 0, 2, 6, 41, -4, -73, -1, 11, -6, -5, -2, 1, -1, -12, -28, -28, 19, 4, 48, 21, -43, -1, 2, 6, -2, 18, -48, -62, -9, -11, -17, -7]",3,,"[20, 22, 13, 14]",4,145
wde70d7c,,,,,,,test,[],50.0,10543.0,"['0', '12', '13', '14', '15', '18']","['', 0, 3, 2, 2, -5, 6, -8, -1, -21, 8, 0, -1, 0, -3, -16, 15, 50, 76, 12, -28, 38, 36, -2, 2, 3, 1, 9, 2, 52, -3, -6, 0, 9]",4,,"[16, 18]",2,59
wde70d7c,,,,,,,test,[],18.0,14855.0,"['0', '12', '13', '14', '15', '18']","['', 0, 1, 5, 1, 17, -10, -43, -10, 2, -6, -21, 0, -2, 0, 0, -27, -74, 47, 3, -85, -14, 13, 0, 1, -4, 1, -2, -6, -7, 2, 30, -17, -13]",5,,"[18, 13, 15, 16, 17, 10, 33, 31, 32]",9,146
wde70d7c,,,,,,,test,[],-30.0,23750.0,"['0', '23', '24', '25', '26', '28']","['', 1, -3, 5, 8, -51, -2, -40, -1, 18, -4, -44, 0, 1, 0, -8, -11, 9, -5, 17, 8, -7, 15, -1, 1, 6, -7, 10, 25, -54, 13, -33, -11, 12]",6,,"[9, 27, 29, 33, 31, 22, 20, 18, 6, 7, 5, 11, 10, 28, 21, 16, 17, 32]",18,85
wde70d7c,,,,,,,test,[],41.0,15000.0,"['0', '12', '13', '14', '19', '22']","['', -1, 1, 3, -5, 17, -37, 26, 0, -6, -3, 28, 1, 1, 1, 1, 20, 7, 22, -2, -78, 33, 70, 0, 0, -1, -1, 1, -36, -17, -8, 8, -9, 16]",7,,"[11, 9, 6, 5, 7, 29, 28, 33, 31, 22]",10,128
wde70d7c,,,,,,,test,[],30.0,12609.0,"['0', '23', '24', '25', '30', '31']","['', -1, -1, 3, 11, 47, -18, -4, -7, 33, -53, -44, -1, 1, -1, 0, 2, 7, -33, -3, 18, 9, 35, -1, 2, 6, -1, 9, 7, 17, 3, 47, 16, 28]",8,,"[22, 21, 20, 18, 16, 17, 33, 31, 32]",9,57
wde70d7c,,,,,,,test,[],31.0,11697.0,"['0', '23', '24', '25', '26', '29']","['', 0, 2, 1, 18, -61, -21, 29, 20, -8, 1, -7, 1, -1, 3, -3, -41, 10, 16, 10, -4, -20, 18, 0, 1, 0, 9, 12, 61, 36, 5, -52, 19, 13]",9,,"[11, 29, 33, 18, 17]",5,142
wde70d7c,,,,,,,test,[],-5.0,15415.0,"['0', '12', '13', '14', '15', '18']","['', -3, 2, 1, -2, -4, -8, 14, -1, -57, -6, 72, 0, 1, -2, 1, 6, -8, 28, -7, -4, 16, -9, -1, 1, -4, -4, -27, -4, -14, -4, 22, 56, -11]",10,,"[33, 31, 29, 9, 10, 5, 18, 17, 22, 20, 21]",11,104
wde70d7c,,,,,,,test,[],49.0,10348.0,"['0', '23', '24', '25', '30', '33']","['', 0, 1, 0, 7, -3, 60, -35, 7, 32, 41, -4, 0, 3, 2, -5, 27, 51, 21, -6, 31, -49, 25, 1, 0, 1, 1, -17, -27, -9, -5, 48, -43, 58]",11,,"[29, 33]",2,91
wde70d7c,,,,,,,test,[],48.0,9428.0,"['0', '23', '24', '25', '30', '32']","['', 0, -6, 2, -12, 19, -31, -47, 4, -48, -14, 7, 1, 1, 0, -7, 62, -19, 58, -4, 37, 34, -33, 0, 2, 3, -2, 10, -13, -37, 8, -18, 44, 19]",12,,"[33, 31, 32]",3,102
wde70d7c,,,,,,,test,[],19.0,9597.0,"['0', '1', '2', '3', '8', '11']","['', -1, 4, -2, 3, -37, 49, -18, -21, 87, -35, 42, 1, 1, -1, 2, 39, -10, 8, 7, 3, -14, 46, 0, 0, -3, -8, 29, 30, -69, -5, 31, 78, 69]",13,,[11],1,154
wde70d7c,,,,,,,test,[],94.0,9429.0,"['0', '23', '24', '25', '26', '29']","['', 1, -1, -2, 1, -25, 64, 5, 6, -41, -56, 22, 1, -2, -2, -5, 7, 30, -49, 4, -28, -17, -5, -1, 6, 10, 6, 21, -33, 76, 0, -4, 39, 8]",14,,[29],1,126
wde70d7c,,,,,,,test,[],16.0,12426.0,"['0', '1', '2', '3', '4', '5']","['', 0, 3, -5, -9, 54, 19, -60, 4, 8, -69, -12, 0, 1, 4, 1, 33, -5, -27, -7, 17, -63, 22, -1, -1, 2, 10, -62, -26, 2, -5, 28, -67, 12]",15,,"[29, 28, 33, 31, 18, 17, 20, 22, 5]",9,68
wde70d7c,,,,,,,test,[],48.0,9492.0,"['0', '23', '24', '25', '26', '29']","['', -3, 1, 3, -12, 3, 9, 11, -4, 3, 19, -57, 1, -1, 3, -6, -55, 38, 53, -15, -41, 3, -34, 1, -2, -2, 2, -70, -10, 64, 5, -32, 33, 66]",16,,"[9, 10, 5, 7, 29]",5,135
wde70d7c,,,,,,,test,[],-17.0,20545.0,"['0', '1', '2', '3', '8', '9']","['', -1, -2, 6, 13, -11, 17, 0, 0, 31, 14, 11, 0, 2, -1, 0, 7, -38, -10, -3, 3, -36, -38, 2, 2, 4, 15, 13, -3, 15, -15, -35, 24, 1]",17,,"[29, 28, 33, 31, 22, 21, 16, 18, 17, 7, 5, 9, 11, 10, 32, 27, 6]",17,117
wde70d7c,,,,,,,test,[],34.0,10359.0,"['0', '23', '24', '25', '26', '29']","['', 1, -1, 1, 5, 12, -17, 52, 1, 30, 13, 28, 1, 0, 3, 17, 64, 24, 54, -10, 47, 2, -57, 0, 2, -3, 15, 43, -41, 32, 1, -18, -10, -14]",18,,"[9, 10, 29, 28]",4,72
wde70d7c,,,,,,,test,[],48.0,10436.0,"['0', '1', '2', '3', '8', '9']","['', 1, -2, 2, 17, -47, -27, -28, -2, 52, 0, -22, 1, -1, 4, 2, 44, -21, 97, 7, 21, -2, -23, -1, 0, -3, 2, -26, 20, 31, -6, 38, -8, 37]",19,,[9],1,140
w8f71810,,,,,,,test,[],-24.0,34119.0,"['0', '1', '2', '3', '4', '5']","['', -1, -1, 4, -6, 37, 17, -50, 1, -47, 30, -54, -2, -2, -3, 11, -1, 9, 34, -6, -19, -27, 25, 2, 1, -2, -4, -36, 23, -34, -2, -37, -61, -81]",0,,"[9, 11, 10, 5, 6, 7, 16, 18, 17, 21, 22, 20, 32, 31, 33, 25, 28, 27, 29]",19,73
w8f71810,,,,,,,test,[],44.0,11551.0,"['0', '1', '2', '3', '4', '6']","['', 0, 0, 4, 4, -39, 45, 32, 1, 5, 43, 53, 1, -2, 0, 7, -27, -39, 0, 1, 12, 39, -70, 0, 0, 0, 1, 33, 18, -1, 1, 3, -4, 42]",1,,"[5, 7, 6]",3,67
w8f71810,,,,,,,test,[],7.0,14863.0,"['0', '23', '24', '25', '30', '32']","['', 0, 1, 7, -1, -39, -38, -21, -13, 26, -16, -10, 0, -3, -3, 5, 20, -14, 58, -10, -11, -7, -89, 2, 1, -4, 16, 19, 14, -19, 1, -49, 25, -12]",2,,"[27, 28, 29, 33, 32, 31]",6,97
w8f71810,,,,,,,test,[],-21.0,21616.0,"['0', '23', '24', '25', '30', '31']","['', 1, 0, -3, -11, 18, -61, -15, -4, -5, 19, -20, 0, -2, 0, 5, -11, 12, 3, -3, -2, -6, -63, -1, 1, -8, 9, -45, 1, 15, -5, 37, -44, 29]",3,,"[6, 7, 5, 9, 10, 11, 16, 18, 17, 20, 21, 22, 32, 33, 31]",15,76
w8f71810,,,,,,,test,[],68.0,9017.0,"['0', '1', '2', '3', '8', '11']","['', -3, 2, 1, -2, -4, -8, 14, -1, -57, -6, 72, 0, 1, -2, 1, 6, -8, 28, -7, -4, 16, -9, -1, 1, -4, -4, -27, -4, -14, -4, 22, 56, -11]",4,,[11],1,104
w8f71810,,,,,,,test,[],52.0,10119.0,"['0', '1', '2', '3', '8', '11']","['', -1, -2, 3, -3, -6, -5, 35, 13, 14, -8, 45, 0, -1, 4, 2, -46, 20, 10, -15, -69, 4, 22, 1, -3, -1, 5, -49, 3, 7, 7, -79, 5, 65]",5,,"[9, 11]",2,92
w8f71810,,,,,,,test,[],-4.0,11427.0,"['0', '1', '2', '3', '4', '6']","['', 0, -2, -2, -8, -65, 26, -5, -7, -42, -18, -40, 1, -4, -4, -7, 15, 8, -5, -1, 13, -25, 15, -1, 1, -2, 9, -39, -15, -26, 8, -45, 28, 15]",6,,"[5, 6, 7, 11, 10, 9]",6,108
w8f71810,,,,,,,test,[],49.0,10755.0,"['0', '12', '13', '14', '15', '16']","['', 0, 0, 4, -10, 35, -22, 23, -3, 26, 25, -47, 0, 0, -1, -6, 59, 7, 50, -5, -34, 4, -18, 2, 0, 5, -2, -10, -1, 11, 7, -4, -22, -34]",7,,[16],1,90
w8f71810,,,,,,,test,[],97.0,10091.0,"['0', '12', '13', '14', '15', '17']","['', 0, -1, -5, 5, -19, 34, -1, 0, -35, -32, 18, 0, 0, 3, 4, -11, 93, 100, 4, -46, -29, 19, -1, 0, -8, 3, 39, -39, -11, -3, -80, -15, -18]",8,,[17],1,96
w8f71810,,,,,,,test,[],13.0,10833.0,"['0', '12', '13', '14', '15', '17']","['', 1, -1, -2, 1, -25, 64, 5, 6, -41, -56, 22, 1, -2, -2, -5, 7, 30, -49, 4, -28, -17, -5, -1, 6, 10, 6, 21, -33, 76, 0, -4, 39, 8]",9,,"[17, 16, 18]",3,126
w8f71810,,,,,,,test,[],34.0,11089.0,"['0', '1', '2', '3', '8', '9']","['', -1, 1, 2, 8, -7, -10, -19, 12, 32, -1, 21, -1, 4, -2, -3, -12, 54, 5, 9, -4, -39, 25, -1, -3, -2, 5, 56, -44, -70, 7, 10, -18, 13]",10,,"[6, 7, 5, 9]",4,106
w8f71810,,,,,,,test,[],51.0,10844.0,"['0', '1', '2', '3', '4', '5']","['', 1, -3, 4, 7, 45, -19, 6, 7, 10, -14, 10, 0, 2, -3, 3, 9, 24, -2, 1, -2, 1, 0, 0, 6, -3, -9, -25, -23, 0, 11, 54, 8, -80]",11,,[5],1,138
w8f71810,,,,,,,test,[],15.0,10867.0,"['0', '1', '2', '3', '4', '7']","['', -1, 1, 3, -5, 17, -37, 26, 0, -6, -3, 28, 1, 1, 1, 1, 20, 7, 22, -2, -78, 33, 70, 0, 0, -1, -1, 1, -36, -17, -8, 8, -9, 16]",12,,"[5, 6, 7]",3,128
w8f71810,,,,,,,test,[],25.0,13019.0,"['0', '1', '2', '3', '4', '6']","['', -2, -3, 6, 5, 20, 37, -65, 12, -37, -31, 33, -1, 1, 6, -5, -19, 22, 29, 3, -51, 52, 20, -2, -2, -4, -6, 8, -23, 39, 9, 2, -34, 0]",13,,"[9, 11, 10, 7, 6, 5]",6,103
w8f71810,,,,,,,test,[],21.0,11814.0,"['0', '12', '13', '14', '15', '18']","['', 0, -3, 4, -12, -2, -6, 28, 14, -6, 0, -34, 1, 2, 5, -8, -28, 29, 30, -16, -26, -70, -6, 0, 1, 2, 5, -3, -48, 7, 6, -45, -31, 38]",14,,"[17, 16, 18]",3,89
w8f71810,,,,,,,test,[],-10.0,14934.0,"['0', '12', '13', '14', '19', '20']","['', 1, -1, 5, 3, 19, -35, 5, 6, -31, -9, 1, -1, 1, 3, -7, 11, -42, -1, -13, 36, 13, -1, -1, 3, 8, -15, 40, 52, 11, -10, 28, -6, -19]",15,,"[17, 18, 16, 6, 7, 5, 9, 11, 10, 20, 21, 22]",12,69
w8f71810,,,,,,,test,[],-1.0,10296.0,"['0', '1', '2', '3', '8', '11']","['', 1, -5, -2, -2, -65, 14, 39, -16, -50, 30, 36, -1, -2, 3, -2, -17, 51, 10, -15, 8, -45, 24, 1, 1, 4, 16, 23, -12, -35, 2, -33, -46, -15]",16,,"[32, 33, 31, 9, 11]",5,82
w8f71810,,,,,,,test,[],36.0,9515.0,"['0', '1', '2', '3', '4', '5']","['', 0, -1, -1, 8, 39, -38, -15, -6, 39, -2, 46, 0, 0, -5, 10, -12, -48, -19, -18, -1, 4, 9, 1, -1, 3, 2, -6, -66, 30, -4, 1, -41, 9]",17,,"[6, 7, 5]",3,77
w8f71810,,,,,,,test,[],14.0,14031.0,"['0', '1', '2', '3', '4', '7']","['', 0, 2, 1, 2, 9, -23, 27, 12, 24, 28, -28, -1, -3, 5, -2, 45, -25, -14, 1, 29, 2, 7, 0, 0, -4, 1, -6, -2, 16, -5, -3, -10, 13]",18,,"[5, 6, 7, 9, 11, 10]",6,156
w8f71810,,,,,,,test,[],0.0,25616.0,"['0', '23', '24', '25', '30', '31']","['', -1, -1, 3, 11, 47, -18, -4, -7, 33, -53, -44, -1, 1, -1, 0, 2, 7, -33, -3, 18, 9, 35, -1, 2, 6, -1, 9, 7, 17, 3, 47, 16, 28]",19,,"[17, 16, 18, 20, 21, 22, 31, 32, 33, 29, 28, 27, 10, 11, 9, 5, 6, 7, 30]",19,57
w60c57f3,,,,,,,test,[],30.0,23152.0,"['0', '23', '24', '25', '26', '28']","['', 1, -2, -6, 10, 10, -20, -34, -6, 39, -1, -45, 1, 1, -1, 5, -26, 31, -46, -7, -44, -13, -24, 0, 0, 2, 1, 8, 51, -9, -12, 30, 59, 6]",0,,"[27, 29, 28, 31, 25, 23, 24, 26]",8,98
w60c57f3,,,,,,,test,[],-14.0,19539.0,"['0', '12', '13', '14', '19', '21']","['', 0, 2, -4, -1, 46, -20, -65, -16, -80, -68, -13, 1, -1, 1, -1, 0, -5, -6, 4, -38, 32, 29, 0, 2, -3, -4, 5, -6, -14, -5, -18, 30, -62]",1,,"[28, 29, 27, 33, 32, 31, 25, 30, 22, 21, 20, 19, 13, 14, 16, 18, 17]",17,111
w60c57f3,,,,,,,test,[],55.0,10964.0,"['0', '23', '24', '25', '26', '27']","['', 0, 2, -2, 1, -32, -15, 37, 13, -11, -8, -24, -2, 1, 2, 5, 1, 17, 5, 10, 12, 46, 34, 0, -2, 2, 3, 61, 24, -36, -6, 31, -6, -38]",2,,"[27, 26, 25]",3,60
w60c57f3,,,,,,,test,[],1.0,21490.0,"['0', '1', '2', '3', '4', '7']","['', 2, -1, -2, -9, 28, -74, 56, -6, 10, -8, 47, -2, -1, -2, 9, -35, -6, -28, 0, 19, -35, 37, 1, 1, 4, -5, -4, -30, -9, 4, -22, -13, -22]",3,,"[21, 16, 17, 20, 9, 11, 10, 3, 8, 1, 2, 6, 7, 5, 4]",15,63
w60c57f3,,,,,,,test,[],62.0,10821.0,"['0', '23', '24', '25', '30', '33']","['', -3, 1, 3, -12, 3, 9, 11, -4, 3, 19, -57, 1, -1, 3, -6, -55, 38, 53, -15, -41, 3, -34, 1, -2, -2, 2, -70, -10, 64, 5, -32, 33, 66]",4,,"[32, 33]",2,135
w60c57f3,,,,,,,test,[],3.0,14437.0,"['0', '1', '2', '3', '4', '6']","['', 0, 2, -6, -8, 17, 48, 1, 2, -26, -1, -23, 0, 1, -8, 2, -26, -21, 36, 2, 30, -56, -13, 0, -1, 2, 7, -35, -31, -40, 9, -16, -3, -11]",5,,"[32, 31, 33, 21, 16, 5, 6, 7, 11, 10, 9]",11,141
w60c57f3,,,,,,,test,[],22.0,16377.0,"['0', '12', '13', '14', '19', '22']","['', -1, 2, 3, 8, 8, -25, -39, -16, -2, 61, 15, 0, -3, -3, 0, -7, 29, -5, 6, -4, -6, 40, -1, -1, -5, 1, 34, 22, 23, 8, 20, 24, 13]",6,,"[32, 33, 31, 25, 21, 22]",6,112
w60c57f3,,,,,,,test,[],-22.0,18885.0,"['0', '23', '24', '25', '30', '32']","['', 1, -1, -3, -3, -34, 1, -32, -7, 10, -18, -7, 2, 1, 5, 4, 19, -43, -18, -2, -14, -6, 5, 0, 1, -1, 9, 0, -19, -40, -6, -8, 38, -41]",7,,"[32, 31, 33, 29, 27, 28, 11, 9, 10, 5, 6, 7, 16, 18, 17, 20, 21, 22]",18,133
w60c57f3,,,,,,,test,[],68.0,21007.0,"['0', '12', '13', '14', '15', '18']","['', 0, -1, -5, 5, -19, 34, -1, 0, -35, -32, 18, 0, 0, 3, 4, -11, 93, 100, 4, -46, -29, 19, -1, 0, -8, 3, 39, -39, -11, -3, -80, -15, -18]",8,,"[32, 31, 33, 22, 21, 20, 29, 27, 28, 10, 11, 9, 18]",13,96
w60c57f3,,,,,,,test,[],-4.0,25203.0,"['0', '12', '13', '14', '19', '20']","['', 1, -3, 4, 10, -9, 11, -18, 2, 5, -12, -1, -1, 1, -3, 3, 9, -25, -13, 3, 44, -20, -4, 0, -4, -1, 6, 25, -15, 17, -2, 11, 30, -21]",9,,"[4, 6, 8, 11, 3, 1, 2, 17, 16, 18, 22, 21, 20, 31, 32, 33]",16,122
w60c57f3,,,,,,,test,[],44.0,12603.0,"['0', '12', '13', '14', '19', '21']","['', 0, 2, 4, 7, -3, 37, -2, 4, 33, 26, 57, 0, -3, -5, 11, -11, 12, -27, 8, -12, 47, -17, 1, 1, -3, 9, -29, -26, 23, -5, -19, -11, -32]",10,,[21],1,139
w60c57f3,,,,,,,test,[],-19.0,21910.0,"['0', '1', '2', '3', '8', '11']","['', 0, 2, -7, 2, -4, 0, -28, -10, -15, -8, 47, 0, 0, 3, -13, 23, 29, 29, -3, -40, -32, 8, 1, 3, 6, 7, 1, 8, -8, 8, 19, 7, -40]",11,,"[32, 27, 33, 31, 22, 21, 20, 16, 18, 17, 5, 6, 7, 2, 10, 11, 9]",17,124
w60c57f3,,,,,,,test,[],53.0,10896.0,"['0', '23', '24', '25', '30', '31']","['', 1, -3, 4, 7, 45, -19, 6, 7, 10, -14, 10, 0, 2, -3, 3, 9, 24, -2, 1, -2, 1, 0, 0, 6, -3, -9, -25, -23, 0, 11, 54, 8, -80]",12,,"[22, 21, 20, 32, 31]",5,138
w60c57f3,,,,,,,test,[],35.0,11418.0,"['0', '12', '13', '14', '19', '20']","['', 0, 0, 2, 6, 41, -4, -73, -1, 11, -6, -5, -2, 1, -1, -12, -28, -28, 19, 4, 48, 21, -43, -1, 2, 6, -2, 18, -48, -62, -9, -11, -17, -7]",13,,"[32, 31, 33, 21, 20]",5,145
w60c57f3,,,,,,,test,[],52.0,15303.0,"['0', '23', '24', '25', '26', '29']","['', -1, 1, -9, -9, -1, -55, 2, -6, -9, -8, 6, -1, 0, -2, 4, 54, 6, 5, -9, 22, -24, -26, 1, 0, 4, 12, -17, 4, 56, 8, 23, 42, -19]",14,,"[6, 11, 10, 5, 7, 9, 29]",7,137
w60c57f3,,,,,,,test,[],16.0,14223.0,"['0', '12', '13', '14', '19', '22']","['', 1, 2, 2, 9, -14, -2, 43, 16, -53, 30, -40, 0, -1, 1, -2, 13, 21, -11, 5, -9, 22, 38, 0, 0, -7, -6, -20, -5, -45, -10, -2, 7, 32]",15,,"[32, 31, 33, 27, 29, 28, 22, 21, 20]",9,110
w60c57f3,,,,,,,test,[],65.0,9863.0,"['0', '12', '13', '14', '19', '22']","['', -1, 1, 3, -5, 17, -37, 26, 0, -6, -3, 28, 1, 1, 1, 1, 20, 7, 22, -2, -78, 33, 70, 0, 0, -1, -1, 1, -36, -17, -8, 8, -9, 16]",16,,"[21, 22]",2,128
w60c57f3,,,,,,,test,[],-4.0,19456.0,"['0', '1', '2', '3', '8', '11']","['', 0, -1, -1, 8, 39, -38, -15, -6, 39, -2, 46, 0, 0, -5, 10, -12, -48, -19, -18, -1, 4, 9, 1, -1, 3, 2, -6, -66, 30, -4, 1, -41, 9]",17,,"[32, 31, 22, 21, 20, 16, 18, 17, 33, 29, 27, 28, 10, 11]",14,77
w60c57f3,,,,,,,test,[],3.0,20220.0,"['0', '12', '13', '14', '15', '18']","['', 0, 1, 5, 1, 17, -10, -43, -10, 2, -6, -21, 0, -2, 0, 0, -27, -74, 47, 3, -85, -14, 13, 0, 1, -4, 1, -2, -6, -7, 2, 30, -17, -13]",18,,"[32, 31, 33, 22, 21, 20, 18, 16, 17, 29, 27, 28, 11, 9]",14,146
w60c57f3,,,,,,,test,[],36.0,12067.0,"['0', '23', '24', '25', '30', '32']","['', 1, -1, -2, 1, -25, 64, 5, 6, -41, -56, 22, 1, -2, -2, -5, 7, 30, -49, 4, -28, -17, -5, -1, 6, 10, 6, 21, -33, 76, 0, -4, 39, 8]",19,,"[32, 31, 33, 21, 22, 20]",6,126
wea39a49,,,,,,,test,[],21.0,19548.0,"['0', '12', '13', '14', '19', '21']","['', 1, 2, 2, 9, -14, -2, 43, 16, -53, 30, -40, 0, -1, 1, -2, 13, 21, -11, 5, -9, 22, 38, 0, 0, -7, -6, -20, -5, -45, -10, -2, 7, 32]",0,,"[25, 14]",2,110
wea39a49,,,,,,,test,[],37.0,16182.0,"['0', '12', '13', '14', '19', '21']","['', 1, 2, -2, 7, -18, 63, -43, -14, -53, -28, -36, 2, -1, -5, 9, -19, -40, 28, 5, -14, 45, 4, 2, 1, 6, 1, -39, 78, -17, -2, -22, -7, 8]",1,,"[29, 32, 21]",3,79
wea39a49,,,,,,,test,[],29.0,11909.0,"['0', '23', '24', '25', '26', '29']","['', 1, 4, -1, 10, -14, -16, 14, -9, -42, 31, -63, 0, -1, -1, -11, -65, -21, -37, -3, 3, -24, -34, 0, -2, -4, -2, 9, 67, 52, -10, -42, 2, 18]",2,,"[32, 21, 9, 5, 29]",5,94
wea39a49,,,,,,,test,[],76.0,11980.0,"['0', '12', '13', '14', '19', '21']","['', 1, 1, -1, 6, -26, 7, 57, 12, -10, 31, -12, -1, -3, 2, 2, 32, 26, -10, 7, 60, 74, 25, 0, 1, 0, -5, 50, 24, 5, 12, 27, -40, 40]",3,,[21],1,95
wea39a49,,,,,,,test,[],9.0,13208.0,"['0', '1', '2', '3', '8', '9']","['', -1, -2, 3, -3, -6, -5, 35, 13, 14, -8, 45, 0, -1, 4, 2, -46, 20, 10, -15, -69, 4, 22, 1, -3, -1, 5, -49, 3, 7, 7, -79, 5, 65]",4,,"[32, 27, 21, 5, 9, 16]",6,92
wea39a49,,,,,,,test,[],20.0,10765.0,"['0', '23', '24', '25', '26', '27']","['', 1, -1, 5, 3, 19, -35, 5, 6, -31, -9, 1, -1, 1, 3, -7, 11, -42, -1, -13, 36, 13, -1, -1, 3, 8, -15, 40, 52, 11, -10, 28, -6, -19]",5,,"[21, 16, 9, 5, 27]",5,69
wea39a49,,,,,,,test,[],17.0,9499.0,"['0', '1', '2', '3', '4', '5']","['', 0, 0, 4, -10, 35, -22, 23, -3, 26, 25, -47, 0, 0, -1, -6, 59, 7, 50, -5, -34, 4, -18, 2, 0, 5, -2, -10, -1, 11, 7, -4, -22, -34]",6,,"[32, 27, 9, 5]",4,90
wea39a49,,,,,,,test,[],28.0,10547.0,"['0', '12', '13', '14', '19', '21']","['', -1, 1, 2, 3, -24, 1, 39, -1, 14, 53, 61, 2, 0, 0, -1, -16, -5, -45, 5, -9, 36, 34, 1, -2, -1, -6, -50, -21, -25, 9, -88, 16, -8]",7,,"[32, 27, 9, 5, 21]",5,55
wea39a49,,,,,,,test,[],34.0,8467.0,"['0', '12', '13', '14', '15', '16']","['', -1, 1, 4, -7, 8, 35, -12, -11, 2, 51, -29, 0, -2, -1, 2, 47, -23, -23, -7, -35, -49, -27, 0, 0, 5, -7, -25, -24, 6, -1, 25, -25, 29]",8,,"[27, 32, 21, 16]",4,130
wea39a49,,,,,,,test,[],4.0,11479.0,"['0', '23', '24', '25', '26', '27']","['', 0, 1, -2, 6, -2, -22, 3, -12, -59, 11, -57, -1, 2, 1, -7, 0, -46, -36, -1, 19, -1, -3, -1, 0, 3, 9, 11, 4, 11, 4, -15, -12, -21]",9,,"[9, 5, 21, 32, 27, 16]",6,81
wea39a49,,,,,,,test,[],46.0,9383.0,"['0', '1', '2', '3', '4', '5']","['', 0, 0, -2, -4, 64, 0, 55, -8, 24, 0, 54, 0, 4, -2, 0, -37, -1, -7, -9, -59, 29, 16, -1, 0, -3, -1, 8, 11, -16, -2, 17, -21, -18]",10,,"[32, 27, 9, 5]",4,123
wea39a49,,,,,,,test,[],1.0,10705.0,"['0', '23', '24', '25', '26', '29']","['', 1, 3, 9, -11, -46, -16, 5, 7, 10, -65, -10, 1, 0, 3, -2, -6, 6, 13, 2, 4, -21, 12, 0, 2, 5, 1, -12, -20, 14, 1, -11, 1, -20]",11,,"[32, 27, 9, 5, 21, 16, 29]",7,83
wea39a49,,,,,,,test,[],16.0,9454.0,"['0', '23', '24', '25', '30', '32']","['', 0, -2, -2, -8, -65, 26, -5, -7, -42, -18, -40, 1, -4, -4, -7, 15, 8, -5, -1, 13, -25, 15, -1, 1, -2, 9, -39, -15, -26, 8, -45, 28, 15]",12,,"[9, 5, 21, 16, 27, 32]",6,108
wea39a49,,,,,,,test,[],17.0,8404.0,"['0', '23', '24', '25', '30', '32']","['', 0, 2, 1, 5, 2, 47, -64, 3, -10, -31, -26, -1, 1, -4, -1, 9, -37, 36, 19, -22, 29, -10, 1, 0, 9, -3, 25, 19, -35, -17, 19, 27, -17]",13,,[32],1,119
wea39a49,,,,,,,test,[],20.0,8847.0,"['0', '12', '13', '14', '19', '21']","['', -1, 1, 4, 5, -1, -27, 3, 3, -11, 19, 10, 0, -4, 4, 14, -13, -47, 20, -4, -31, 39, -44, 1, -2, 6, 4, -8, 5, 19, 7, 26, 17, -15]",14,,"[32, 27, 9, 5, 21]",5,127
wea39a49,,,,,,,test,[],-3.0,10932.0,"['0', '12', '13', '14', '19', '21']","['', 0, 4, 5, 13, -13, -29, -34, -1, -40, -20, -14, 1, -1, -6, -4, 6, 18, -29, 5, 44, 16, 8, 0, -1, -8, 5, -11, 5, 16, -6, 33, 4, 48]",15,,"[32, 27, 9, 5, 21, 16]",6,66
wea39a49,,,,,,,test,[],38.0,9335.0,"['0', '23', '24', '25', '30', '32']","['', -1, 4, 3, -5, 1, 10, -3, -8, 46, -38, 28, 0, -2, -1, -15, 9, 23, -17, 2, -80, -17, -43, 1, 0, 0, -2, -8, 25, -33, 7, 22, 33, -11]",16,,[32],1,155
wea39a49,,,,,,,test,[],31.0,9354.0,"['0', '12', '13', '14', '19', '21']","['', 0, 3, 2, 2, -5, 6, -8, -1, -21, 8, 0, -1, 0, -3, -16, 15, 50, 76, 12, -28, 38, 36, -2, 2, 3, 1, 9, 2, 52, -3, -6, 0, 9]",17,,"[32, 27, 9, 5, 21]",5,59
wea39a49,,,,,,,test,[],52.0,9367.0,"['0', '23', '24', '25', '30', '32']","['', -1, 1, -9, -9, -1, -55, 2, -6, -9, -8, 6, -1, 0, -2, 4, 54, 6, 5, -9, 22, -24, -26, 1, 0, 4, 12, -17, 4, 56, 8, 23, 42, -19]",18,,[32],1,137
wea39a49,,,,,,,test,[],-11.0,10153.0,"['0', '1', '2', '3', '4', '5']","['', -1, 0, -1, -7, 16, -15, 52, 7, -28, -1, -7, -2, 2, 4, 7, -15, 34, -7, 7, 58, 4, -45, 0, 1, 5, -9, -6, 7, 14, 7, -30, -14, 32]",19,,"[32, 27, 9, 5, 21, 16]",6,125
