wid,feedback,train_height,startTime,bonus,completed,previously_participated,n_quiz,instruct_time,total_time,sex,age
wf4e31c4,action,3,Wed Aug 25 2021 09:17:52 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[28247],17.9949,CONSENT REVOKED,43.0
wb6cc0cb,none,3,Wed Aug 25 2021 13:21:24 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[59312],19.6389,Female,24.0
w213b8c8,meta,3,Wed Aug 25 2021 10:52:30 GMT-0700 (Mountain Standard Time),0.0,True,No,1.0,[85659],27.871266666666667,Female,24.0
wcea7783,none,3,Wed Aug 25 2021 11:39:50 GMT-0700 (PDT),0.0,True,No,1.0,[70751],20.90905,Female,22.0
w12c5e45,video,3,Wed Aug 25 2021 09:30:10 GMT-0600 (GMT-06:00),0.0,True,No,,,,Male,41.0
w65f741f,action,3,Wed Aug 25 2021 11:47:45 GMT-0600 (GMT-06:00),0.0,False,,,,,CONSENT REVOKED,50.0
w66b834b,action,3,Wed Aug 25 2021 16:47:00 GMT+0100 (West Africa Standard Time),0.0,True,No,2.0,"[195560, 66855]",51.190133333333335,Male,31.0
w73721ac,none,3,Wed Aug 25 2021 11:04:36 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[205731],35.672716666666666,Male,31.0
w86396e3,none,3,Thu Aug 26 2021 08:01:27 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[101842, 39643]",23.029716666666666,,
w8447fb1,video,3,Wed Aug 25 2021 12:45:29 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,22.0
wd4b694a,none,3,Thu Aug 26 2021 08:32:27 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[94943],31.631833333333333,,
w1fabb4a,none,3,Thu Aug 26 2021 09:09:20 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[84963],16.589333333333332,,
wdf8af29,action,3,Thu Aug 26 2021 09:11:34 GMT-0400 (EDT),0.0,True,No,1.0,[57266],29.21275,,
wca92412,none,3,Wed Aug 25 2021 13:58:03 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,2.0,"[83084, 40364]",28.973583333333334,Female,22.0
wb02245e,none,3,Wed Aug 25 2021 11:37:19 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[105465],24.530533333333334,Female,24.0
w934d554,meta,3,Wed Aug 25 2021 09:48:36 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[88359, 16255]",45.039183333333334,CONSENT REVOKED,40.0
w948f61e,none,3,Wed Aug 25 2021 10:43:11 GMT-0700 (PDT),0.0,True,No,2.0,"[172352, 49144]",60.90668333333333,Female,19.0
w537180f,none,3,Wed Aug 25 2021 13:01:07 GMT-0600 (Mountain Daylight Time),0.0,False,,1.0,[50352],,CONSENT REVOKED,44.0
w9d902e3,none,3,Wed Aug 25 2021 13:34:44 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[161079],42.3253,Male,34.0
wbf73b26,video,3,Wed Aug 25 2021 11:00:58 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,CONSENT REVOKED,19.0
wa297e82,meta,3,Thu Aug 26 2021 05:56:41 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[127088],51.40496666666667,,
w66a9969,meta,3,Wed Aug 25 2021 14:25:15 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[235051],34.78726666666667,Male,39.0
w5070493,meta,3,Wed Aug 25 2021 12:52:44 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[57712, 18731]",46.757,Female,35.0
wa779b58,action,3,Wed Aug 25 2021 13:01:14 GMT-0500 (GMT-05:00),0.0,True,Yes,1.0,[405077],52.410183333333336,Male,36.0
w86d27c3,meta,3,Wed Aug 25 2021 13:54:26 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[98011, 28239]",25.222433333333335,Female,25.0
wd6860c4,video,3,Wed Aug 25 2021 13:26:45 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Male,23.0
w7410553,none,3,Thu Aug 26 2021 09:00:10 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[74006],22.854816666666668,,
w9edebde,meta,3,Wed Aug 25 2021 12:49:06 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[52796],32.063383333333334,Female,18.0
w3a373be,action,3,Wed Aug 25 2021 09:06:09 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[78240],23.021733333333334,Female,25.0
wd1dba7b,action,3,Wed Aug 25 2021 12:08:00 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[59252],31.599033333333335,Male,21.0
wb905cb7,action,3,Wed Aug 25 2021 13:42:56 GMT-0400 (Eastern Daylight Time),0.0,False,,,,,CONSENT REVOKED,25.0
w70a77c2,none,3,Wed Aug 25 2021 14:02:13 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[86295],22.938,Male,21.0
w70e5a41,meta,3,Wed Aug 25 2021 12:03:19 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[102874],38.56025,Female,25.0
w209b67a,meta,3,Wed Aug 25 2021 10:31:24 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[59462],27.471783333333335,Female,25.0
wda7e2a4,none,3,Wed Aug 25 2021 10:43:16 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[129917],27.103933333333334,Female,19.0
wd155550,none,3,Thu Aug 26 2021 15:09:50 GMT+0100 (West Africa Standard Time),0.0,True,No,2.0,"[137000, 93136]",42.57576666666667,,
w27986f1,video,3,Wed Aug 25 2021 12:11:28 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,23.0
w8ea739d,meta,3,Wed Aug 25 2021 11:15:28 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[136305],54.14791666666667,Female,30.0
w5600939,meta,3,Wed Aug 25 2021 10:27:48 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[73606],34.48716666666667,Female,19.0
wb61d2b2,video,3,Wed Aug 25 2021 12:24:30 GMT-0500 (Central Daylight Time),0.0,True,No,,,,CONSENT REVOKED,32.0
wabd456a,none,3,Thu Aug 26 2021 13:58:42 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[305363],53.91471666666666,,
w62dc9c5,video,3,Wed Aug 25 2021 13:37:06 GMT-0400 (Eastern Daylight Time),0.0,True,Not sure,,,,Female,20.0
w288c7f7,none,3,Wed Aug 25 2021 12:03:53 GMT-0500 (Central Daylight Time),0.0,True,No,3.0,"[205478, 52945, 53718]",35.14293333333333,Female,23.0
wc3f2502,meta,3,Wed Aug 25 2021 10:09:58 GMT-0700 (Mountain Standard Time),0.0,True,No,1.0,[95170],33.40903333333333,Female,21.0
wcab7487,video,3,Wed Aug 25 2021 17:07:57 GMT+0100 (West Africa Standard Time),0.0,True,No,,,,Male,36.0
we080dfc,none,3,Wed Aug 25 2021 12:09:35 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[106065],58.16551666666667,Female,34.0
w945745b,meta,3,Thu Aug 26 2021 09:00:23 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[149113],50.99293333333333,,
w27312c7,meta,3,Wed Aug 25 2021 12:44:18 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[117511],34.84471666666666,Female,54.0
wb842775,action,3,Wed Aug 25 2021 12:44:14 GMT-0400 (EDT),0.0,True,No,3.0,"[75665, 47324, 31199]",27.76245,Female,24.0
w9124f64,action,3,Wed Aug 25 2021 14:42:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[57073, 17355]",23.46163333333333,Male,28.0
w451af5f,video,3,Wed Aug 25 2021 11:55:31 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,23.0
w5902de1,action,3,Wed Aug 25 2021 12:30:34 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[156888, 35274]",50.15998333333334,Female,21.0
w01f1ae2,action,3,Wed Aug 25 2021 09:56:30 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[169245],41.71543333333333,Female,19.0
w1f570c6,action,3,Wed Aug 25 2021 10:51:05 GMT-0700 (Pacific Daylight Time),0.0,True,No,3.0,"[89861, 4041, 1819]",22.99335,Female,18.0
w586b83d,none,3,Wed Aug 25 2021 12:50:00 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[54887, 15445]",18.570233333333334,Male,26.0
wcf370ee,action,3,Wed Aug 25 2021 11:26:35 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[64450],25.608733333333333,Male,32.0
w26fa34d,action,3,Wed Aug 25 2021 11:15:04 GMT-0500 (Central Daylight Time),0.0,True,No,4.0,"[60940, 55599, 8504, 39960]",38.698166666666665,Female,19.0
w20d8775,meta,3,Wed Aug 25 2021 11:12:13 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[57001],20.404983333333334,Male,34.0
w65f4a16,action,3,Thu Aug 26 2021 09:12:26 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[90506],27.7411,,
wa64ebd3,action,3,Wed Aug 25 2021 11:14:39 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[162144],28.028866666666666,Male,37.0
w7b4f8f4,meta,3,Wed Aug 25 2021 10:43:57 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[181262],48.9854,Female,35.0
w03d45e9,none,3,Wed Aug 25 2021 13:48:51 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[72884],21.682066666666667,Female,30.0
wdc773c8,meta,3,Wed Aug 25 2021 14:56:45 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[94804],22.681016666666668,Female,21.0
