wid,view_history,responses,questions,correct,button_pressed,stimulus,block,score,delays,path,trial_time,state_rewards,trial_index,key_press,restarts,clicks,n_clicks,stim_i
w81250e4,,,,,,,training,24.0,"[0, 0, 16]","['0', '1', '2', '3']",28466.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",5,,,"[3, 4]",2,15
w81250e4,,,,,,,training,40.0,"[0, 3, 0]","['0', '5', '6', '7']",15852.0,"['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",6,,,"[7, 8]",2,11
w81250e4,,,,,,,training,35.0,"[0, 0]","['0', '9', '10', '12']",9049.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",7,,,[12],1,55
w81250e4,,,,,,,training,51.0,"[0, 0, 0, 0]","['0', '1', '2', '4']",8943.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",8,,,"[7, 3, 4]",3,18
w81250e4,,,,,,,training,56.0,"[0, 0, 0, 0, 0]","['0', '5', '6', '7']",12356.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",9,,,"[11, 12, 8, 7]",4,26
w46354fd,,,,,,,training,-36.0,[],"['0', '5', '6', '8']",55925.0,"['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",0,,,[],0,40
w46354fd,,,,,,,training,-12.0,[],"['0', '1', '2', '3']",14448.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",1,,,[],0,20
w46354fd,,,,,,,training,-42.0,[],"['0', '1', '2', '4']",62748.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",2,,,[],0,58
w46354fd,,,,,,,training,23.0,[],"['0', '1', '2', '3']",29725.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",3,,,"[1, 5, 9]",3,15
w46354fd,,,,,,,training,31.0,[],"['0', '1', '2', '4']",14261.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",4,,,"[9, 1, 5]",3,0
w46354fd,,,,,,,training,-21.0,[],"['0', '9', '10', '11']",82067.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",5,,,"[9, 1, 5]",3,31
w46354fd,,,,,,,training,21.0,[],"['0', '1', '2', '4']",40940.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",6,,,"[9, 1, 5]",3,2
w46354fd,,,,,,,training,45.0,[],"['0', '9', '10', '12']",15125.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",7,,,"[9, 1, 5]",3,24
w46354fd,,,,,,,training,-39.0,[],"['0', '5', '6', '7']",11511.0,"['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",8,,,"[9, 1, 5]",3,13
w46354fd,,,,,,,training,45.0,[],"['0', '9', '10', '11']",12771.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",9,,,"[9, 1, 5]",3,41
w09e5016,,,,,,,training,41.0,"[3, 3, 3, 0, 2, 0, 3, 0]","['0', '9', '10', '11']",39281.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",0,,,"[5, 9, 1, 12, 8, 11, 4]",7,41
w09e5016,,,,,,,training,17.0,"[0, 0, 0, 2, 3, 2]","['0', '1', '2', '3']",30171.0,"['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",1,,,"[11, 7, 12, 3, 9]",5,56
w09e5016,,,,,,,training,21.0,"[0, 0, 0, 0, 0, 9]","['0', '1', '2', '4']",26667.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",2,,,"[8, 12, 11, 7, 4]",5,46
w09e5016,,,,,,,training,16.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '1', '2', '4']",12061.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",3,,,"[4, 11, 12, 8, 7, 3]",6,28
w09e5016,,,,,,,training,51.0,"[0, 0, 2, 2, 2, 0]","['0', '9', '10', '11']",17544.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",4,,,"[12, 11, 4, 8, 7]",5,47
w09e5016,,,,,,,training,50.0,"[0, 0, 0]","['0', '5', '6', '7']",8774.0,"['', -2, 8, -24, 24, -4, 8, 48, 24, -2, -4, 24, -48]",5,,,"[11, 7]",2,48
w09e5016,,,,,,,training,46.0,"[0, 2, 0]","['0', '9', '10', '11']",11921.0,"['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",6,,,"[11, 7]",2,39
w09e5016,,,,,,,training,39.0,"[0, 0]","['0', '9', '10', '11']",8998.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",7,,,[11],1,23
w09e5016,,,,,,,training,24.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",15702.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",8,,,"[11, 7, 8, 4, 3, 12]",6,58
w09e5016,,,,,,,training,41.0,"[0, 0]","['0', '9', '10', '11']",8040.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",9,,,[11],1,19
w03903ed,,,,,,,training,21.0,"[3, 42]","['0', '1', '2', '3']",84467.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",0,,,[5],1,57
w03903ed,,,,,,,training,26.0,"[0, 0, 0, 0, 11]","['0', '9', '10', '11']",42852.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",1,,,"[11, 8, 3, 4]",4,35
w03903ed,,,,,,,training,45.0,"[0, 0, 2, 0]","['0', '1', '2', '3']",20855.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",2,,,"[12, 3, 8]",3,52
w03903ed,,,,,,,training,51.0,"[0, 0]","['0', '9', '10', '12']",10887.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",3,,,[12],1,14
w03903ed,,,,,,,training,41.0,"[0, 0, 0, 0]","['0', '9', '10', '12']",14043.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",4,,,"[4, 7, 12]",3,10
w03903ed,,,,,,,training,40.0,"[0, 0, 0]","['0', '1', '2', '3']",10929.0,"['', -2, -4, 48, -24, 2, -4, 48, 24, -2, -8, -24, -24]",5,,,"[4, 3]",2,42
w03903ed,,,,,,,training,37.0,"[0, 0]","['0', '5', '6', '8']",11066.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",6,,,[8],1,31
w03903ed,,,,,,,training,46.0,"[0, 0, 0]","['0', '9', '10', '12']",12526.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",7,,,"[4, 12]",2,24
w03903ed,,,,,,,training,14.0,"[0, 0, 0, 0, 0, 0, 4]","['0', '9', '10', '11']",267992.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",8,,,"[4, 7, 11, 12, 3, 8]",6,46
w03903ed,,,,,,,training,55.0,"[0, 0]","['0', '1', '2', '4']",40408.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",9,,,[4],1,1
wedf588e,,,,,,,training,37.0,[],"['0', '9', '10', '11']",36666.0,"['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",0,,,"[5, 9, 10, 1, 2, 6, 11]",7,40
wedf588e,,,,,,,training,50.0,[],"['0', '1', '2', '4']",13596.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",1,,,"[1, 5, 9, 2, 3, 4]",6,1
wedf588e,,,,,,,training,10.0,[],"['0', '5', '6', '7']",22864.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",2,,,"[9, 1, 5, 6, 7, 8, 2, 4, 10, 12, 11, 3]",12,4
wedf588e,,,,,,,training,37.0,[],"['0', '5', '6', '8']",19018.0,"['', 4, -8, 24, 48, 4, -8, -24, 48, -2, -8, 24, -24]",3,,,"[1, 2, 5, 9, 7, 8, 6]",7,33
wedf588e,,,,,,,training,18.0,[],"['0', '5', '6', '8']",14001.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",4,,,"[1, 9, 5, 6, 8, 7]",6,15
wedf588e,,,,,,,training,40.0,[],"['0', '5', '6', '7']",11249.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",5,,,"[1, 9, 5, 7]",4,14
wedf588e,,,,,,,training,28.0,[],"['0', '5', '6', '8']",21961.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",6,,,"[1, 9, 11, 12, 7, 5, 6, 4, 3, 8]",10,31
wedf588e,,,,,,,training,37.0,[],"['0', '1', '2', '4']",11173.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",7,,,"[9, 4, 11, 2, 1]",5,29
wedf588e,,,,,,,training,16.0,[],"['0', '1', '2', '3']",12811.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",8,,,"[4, 8, 7, 12, 11, 3]",6,28
wedf588e,,,,,,,training,49.0,[],"['0', '5', '6', '8']",14035.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",9,,,"[1, 11, 8]",3,49
w8aae18b,,,,,,,training,25.0,"[3, 0, 2, 2, 2, 12]","['0', '9', '10', '12']",52197.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",0,,,"[5, 8, 12, 10, 7]",5,35
w8aae18b,,,,,,,training,46.0,"[0, 3, 3]","['0', '9', '10', '12']",22795.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",1,,,"[12, 9]",2,24
w8aae18b,,,,,,,training,60.0,[42],"['0', '5', '6', '7']",53473.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",2,,,[],0,26
w8aae18b,,,,,,,training,22.0,"[0, 0, 17]","['0', '5', '6', '8']",38151.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",3,,,"[8, 12]",2,59
w8aae18b,,,,,,,training,15.0,"[0, 0, 0, 14]","['0', '1', '2', '3']",26168.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",4,,,"[3, 4, 11]",3,16
w8aae18b,,,,,,,training,39.0,"[0, 0, 2, 0]","['0', '5', '6', '8']",12276.0,"['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",5,,,"[7, 8, 12]",3,39
w8aae18b,,,,,,,training,22.0,"[0, 0, 16]","['0', '9', '10', '11']",27248.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",6,,,"[4, 11]",2,50
w8aae18b,,,,,,,training,50.0,"[0, 3, 0]","['0', '5', '6', '8']",17267.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",7,,,"[8, 7]",2,10
w8aae18b,,,,,,,training,52.0,"[0, 0, 0]","['0', '9', '10', '11']",9554.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",8,,,"[12, 11]",2,17
w8aae18b,,,,,,,training,44.0,"[0, 0, 0]","['0', '1', '2', '3']",9974.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",9,,,"[4, 3]",2,22
wbbb767e,,,,,,,training,33.0,[],"['0', '5', '6', '7']",12540.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",0,,,"[5, 9, 1]",3,7
wbbb767e,,,,,,,training,47.0,[],"['0', '9', '10', '11']",9712.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",1,,,[9],1,41
wbbb767e,,,,,,,training,-39.0,[],"['0', '9', '10', '12']",11244.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",2,,,"[5, 9, 1]",3,36
wbbb767e,,,,,,,training,-15.0,[],"['0', '1', '2', '3']",9809.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",3,,,"[1, 5, 9]",3,44
wbbb767e,,,,,,,training,-19.0,[],"['0', '5', '6', '7']",8934.0,"['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",4,,,"[9, 10, 5, 1, 6]",5,5
wbbb767e,,,,,,,training,26.0,[],"['0', '5', '6', '8']",9990.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",5,,,"[9, 10, 11, 12, 5, 6, 8, 1]",8,24
wbbb767e,,,,,,,training,51.0,[],"['0', '1', '2', '3']",11274.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",6,,,"[9, 7, 5, 1, 3]",5,54
wbbb767e,,,,,,,training,30.0,[],"['0', '9', '10', '12']",9500.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",7,,,"[9, 12, 5, 8, 1, 4]",6,55
wbbb767e,,,,,,,training,38.0,[],"['0', '9', '10', '12']",10710.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",8,,,"[5, 7, 9, 12]",4,6
wbbb767e,,,,,,,training,41.0,[],"['0', '1', '2', '3']",14443.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",9,,,"[5, 8, 7, 11, 9, 10, 12, 4, 1, 2, 3]",11,23
w86678bf,,,,,,,training,24.0,[42],"['0', '1', '2', '3']",72533.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",0,,,[],0,55
w86678bf,,,,,,,training,-55.0,"[3, 41]","['0', '5', '6', '7']",58276.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",1,,,[5],1,23
w86678bf,,,,,,,training,23.0,"[0, 40]","['0', '1', '2', '4']",58211.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",2,,,[11],1,24
w86678bf,,,,,,,training,54.0,"[0, 0, 0, 0, 0, 3, 0]","['0', '1', '2', '4']",19454.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",3,,,"[7, 8, 11, 12, 4, 3]",6,20
w86678bf,,,,,,,training,50.0,"[0, 3, 0]","['0', '5', '6', '8']",16587.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",4,,,"[8, 7]",2,49
w86678bf,,,,,,,training,40.0,"[0, 0, 0]","['0', '9', '10', '12']",16787.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",5,,,"[11, 12]",2,6
w86678bf,,,,,,,training,13.0,"[0, 0, 0, 0, 0, 9]","['0', '1', '2', '3']",23849.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",6,,,"[4, 3, 11, 12, 7]",5,16
w86678bf,,,,,,,training,38.0,"[0, 0, 0]","['0', '5', '6', '7']",12014.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",7,,,"[8, 7]",2,32
w86678bf,,,,,,,training,24.0,"[0, 0, 0, 0, 0, 0, 5]","['0', '9', '10', '11']",17713.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",8,,,"[3, 7, 8, 12, 11, 4]",6,30
w86678bf,,,,,,,training,38.0,"[0, 2, 0]","['0', '9', '10', '11']",11942.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",9,,,"[11, 4]",2,45
w2877a34,,,,,,,training,39.0,[],"['0', '5', '6', '7']",35952.0,"['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",0,,,"[5, 9, 1]",3,11
w2877a34,,,,,,,training,48.0,[],"['0', '9', '10', '11']",14563.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",1,,,[],0,3
w2877a34,,,,,,,training,-34.0,[],"['0', '5', '6', '8']",12771.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",2,,,[],0,54
w2877a34,,,,,,,training,-42.0,[],"['0', '1', '2', '3']",10199.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",3,,,[],0,37
w2877a34,,,,,,,training,56.0,[],"['0', '9', '10', '11']",10156.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",4,,,[],0,47
w2877a34,,,,,,,training,38.0,[],"['0', '9', '10', '11']",19152.0,"['', -2, 8, 24, -48, 2, 4, -24, 24, -2, -8, 48, -24]",5,,,[],0,43
w2877a34,,,,,,,training,60.0,[],"['0', '5', '6', '7']",9839.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",6,,,[],0,26
w2877a34,,,,,,,training,-30.0,[],"['0', '5', '6', '8']",12494.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",7,,,[],0,58
w2877a34,,,,,,,training,-50.0,[],"['0', '1', '2', '4']",10366.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",8,,,[],0,30
w2877a34,,,,,,,training,40.0,[],"['0', '9', '10', '12']",11062.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",9,,,[],0,45
w6d9dd94,,,,,,,training,-20.0,[],"['0', '5', '6', '8']",71433.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",0,,,[],0,16
w6d9dd94,,,,,,,training,-31.0,[],"['0', '1', '2', '3']",45951.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",1,,,[1],1,29
w6d9dd94,,,,,,,training,43.0,[],"['0', '9', '10', '11']",27541.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",2,,,[9],1,2
w6d9dd94,,,,,,,training,24.0,[],"['0', '9', '10', '12']",57886.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",3,,,[],0,3
w6d9dd94,,,,,,,training,-25.0,[],"['0', '5', '6', '7']",82237.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",4,,,[9],1,59
w6d9dd94,,,,,,,training,53.0,[],"['0', '1', '2', '4']",11169.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",5,,,"[9, 1, 5]",3,1
w6d9dd94,,,,,,,training,17.0,[],"['0', '1', '2', '4']",166839.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",6,,,"[9, 1, 5]",3,34
w6d9dd94,,,,,,,training,33.0,[],"['0', '5', '6', '8']",9004.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",7,,,"[9, 1, 5]",3,26
w6d9dd94,,,,,,,training,21.0,[],"['0', '9', '10', '11']",10693.0,"['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",8,,,"[9, 1, 5]",3,5
w6d9dd94,,,,,,,training,-31.0,[],"['0', '9', '10', '11']",18830.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",9,,,"[9, 1, 5]",3,10
w826bbd4,,,,,,,training,38.0,[],"['0', '1', '2', '3']",15368.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",0,,,"[5, 6, 8, 7, 3, 2, 1, 4]",8,22
w826bbd4,,,,,,,training,50.0,[],"['0', '9', '10', '11']",12555.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",1,,,"[3, 2, 4, 11]",4,37
w826bbd4,,,,,,,training,45.0,[],"['0', '5', '6', '7']",14193.0,"['', -2, -4, 48, -24, 2, -4, 48, 24, -2, -8, -24, -24]",2,,,[7],1,42
w826bbd4,,,,,,,training,39.0,[],"['0', '9', '10', '11']",9121.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",3,,,"[7, 8, 3, 4, 11]",5,2
w826bbd4,,,,,,,training,55.0,[],"['0', '1', '2', '3']",9328.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",4,,,"[8, 7, 3]",3,0
w826bbd4,,,,,,,training,42.0,[],"['0', '9', '10', '11']",9803.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",5,,,"[8, 7, 3, 4, 11, 12]",6,41
w826bbd4,,,,,,,training,58.0,[],"['0', '5', '6', '7']",9371.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",6,,,"[8, 7]",2,26
w826bbd4,,,,,,,training,14.0,[],"['0', '9', '10', '12']",10259.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",7,,,"[8, 7, 3, 4, 11, 12]",6,46
w826bbd4,,,,,,,training,50.0,[],"['0', '1', '2', '4']",9986.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",8,,,"[8, 7, 3, 4]",4,18
w826bbd4,,,,,,,training,49.0,[],"['0', '9', '10', '11']",9102.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",9,,,"[8, 7, 3, 4, 11]",5,17
w297c96a,,,,,,,training,-48.0,[],"['0', '9', '10', '11']",12099.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",0,,,[],0,16
w297c96a,,,,,,,training,-60.0,[],"['0', '1', '2', '4']",136044.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",1,,,[],0,32
w297c96a,,,,,,,training,-42.0,[],"['0', '9', '10', '12']",94499.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",2,,,[],0,31
w297c96a,,,,,,,training,-42.0,[],"['0', '5', '6', '7']",7779.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",3,,,[],0,3
w297c96a,,,,,,,training,-48.0,[],"['0', '1', '2', '3']",118147.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",4,,,[],0,17
w297c96a,,,,,,,training,20.0,[],"['0', '9', '10', '12']",20098.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",5,,,[],0,46
w297c96a,,,,,,,training,-18.0,[],"['0', '1', '2', '3']",8140.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",6,,,[],0,49
w297c96a,,,,,,,training,30.0,[],"['0', '5', '6', '7']",22432.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",7,,,[],0,19
w297c96a,,,,,,,training,-22.0,[],"['0', '5', '6', '8']",10046.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",8,,,[],0,55
w297c96a,,,,,,,training,48.0,[],"['0', '9', '10', '12']",14874.0,"['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",9,,,[],0,56
wa2a6d5c,,,,,,,training,51.0,"[3, 42]","['0', '5', '6', '7']",72896.0,"['', -2, 8, -24, 24, -4, 8, 48, 24, -2, -4, 24, -48]",0,,,[1],1,48
wa2a6d5c,,,,,,,training,46.0,"[0, 2, 0]","['0', '9', '10', '11']",16294.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",1,,,"[11, 3]",2,41
wa2a6d5c,,,,,,,training,51.0,"[0, 0]","['0', '1', '2', '3']",10582.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",2,,,[3],1,23
wa2a6d5c,,,,,,,training,10.0,"[0, 0, 16]","['0', '5', '6', '7']",27387.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",3,,,"[12, 7]",2,37
wa2a6d5c,,,,,,,training,48.0,"[0, 2, 0]","['0', '5', '6', '7']",12089.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",4,,,"[7, 11]",2,55
wa2a6d5c,,,,,,,training,47.0,"[0, 0]","['0', '9', '10', '11']",13815.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",5,,,[11],1,57
wa2a6d5c,,,,,,,training,58.0,"[0, 0, 0]","['0', '1', '2', '4']",8438.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",6,,,"[3, 4]",2,20
wa2a6d5c,,,,,,,training,42.0,"[0, 0, 0]","['0', '9', '10', '11']",12269.0,"['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",7,,,"[7, 11]",2,40
wa2a6d5c,,,,,,,training,20.0,"[0, 0, 16]","['0', '5', '6', '7']",27974.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",8,,,"[11, 7]",2,4
wa2a6d5c,,,,,,,training,40.0,"[0, 0, 0]","['0', '1', '2', '3']",11934.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",9,,,"[4, 3]",2,3
w9191841,,,,,,,training,55.0,"[3, 41]","['0', '9', '10', '11']",63050.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",0,,,[5],1,32
w9191841,,,,,,,training,21.0,"[3, 41]","['0', '1', '2', '4']",59470.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",1,,,[1],1,28
w9191841,,,,,,,training,-21.0,"[2, 38]","['0', '5', '6', '8']",51139.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",2,,,[6],1,16
w9191841,,,,,,,training,24.0,"[2, 0, 15]","['0', '1', '2', '4']",30030.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",3,,,"[2, 4]",2,8
w9191841,,,,,,,training,36.0,"[2, 0, 0, 0, 0, 2, 4]","['0', '9', '10', '12']",27760.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",4,,,"[2, 4, 3, 11, 12, 8]",6,6
w9191841,,,,,,,training,51.0,"[2, 0, 3, 0]","['0', '1', '2', '4']",15565.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",5,,,"[2, 4, 3]",3,49
w9191841,,,,,,,training,53.0,"[0, 0]","['0', '5', '6', '8']",10604.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",6,,,[8],1,57
w9191841,,,,,,,training,41.0,"[0, 0]","['0', '9', '10', '11']",9694.0,"['', 4, 4, -48, 48, 4, 4, -24, -24, 2, -8, 48, -24]",7,,,[11],1,21
w9191841,,,,,,,training,44.0,"[0, 0, 0, 0, 0]","['0', '9', '10', '11']",11731.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",8,,,"[3, 4, 12, 11]",4,41
w9191841,,,,,,,training,47.0,"[0, 0]","['0', '5', '6', '8']",10450.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",9,,,[8],1,25
w0015f5c,,,,,,,training,49.0,[],"['0', '5', '6', '8']",18021.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",0,,,"[9, 1, 2, 5, 6]",5,34
