wid,view_history,responses,questions,correct,stimulus,button_pressed,score,block,trial_time,state_rewards,trial_index,delays,clicks,n_clicks,stim_i
we5c5af6,,,,,,,12.0,test,11038.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",20,[],"[5, 6, 7]",3,7
we5c5af6,,,,,,,4.0,test,21049.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",21,[],"[9, 5, 1, 2, 4, 3]",6,24
we5c5af6,,,,,,,-2.0,test,14504.0,"['', -10, 5, -5, -5, -10, 10, 5, 10, -5, 10, -5, -10]",22,[],"[9, 1, 5, 10, 12, 11, 4, 2, 3, 6, 7, 8]",12,37
we5c5af6,,,,,,,4.0,test,13606.0,"['', -5, -10, -5, 5, 5, 5, -10, -5, 10, -5, 10, -10]",23,[],"[5, 6, 8, 7, 3, 2, 4, 11, 12, 10, 9]",11,61
we5c5af6,,,,,,,12.0,test,20383.0,"['', 5, 10, -5, 5, 5, 5, -10, -10, 10, -10, 10, -10]",24,[],"[11, 10, 3, 4, 8, 7, 2, 1]",8,88
we5c5af6,,,,,,,12.0,test,8719.0,"['', -10, -5, -5, 10, 5, -5, -5, 5, 10, 10, -5, 5]",25,[],"[10, 9, 11]",3,0
we5c5af6,,,,,,,10.0,test,12769.0,"['', -10, -10, -10, -10, -10, -10, 5, -5, 10, -5, 10, -10]",26,[],"[10, 2, 6, 9, 11]",5,26
we5c5af6,,,,,,,8.0,test,19873.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",27,[],"[10, 9, 2, 1, 6, 7, 5]",7,77
we5c5af6,,,,,,,4.0,test,14425.0,"['', -5, 5, -5, 10, -10, 10, -10, 10, 10, -5, -5, 10]",28,[],"[6, 5, 2, 10, 4, 1]",6,69
we5c5af6,,,,,,,-5.0,test,28532.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",29,[],"[10, 2, 6, 11, 4, 9, 12, 3, 1, 5]",10,74
wfd1d179,,,,,,,-10.0,training,19574.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",0,[],[],0,50
wfd1d179,,,,,,,10.0,training,64548.0,"['', -10, 5, 5, 5, 5, -5, 10, 10, 5, 10, -5, 5]",1,[],[],0,49
wfd1d179,,,,,,,15.0,training,17126.0,"['', -5, 10, -10, -10, 5, -5, -10, -10, 10, 10, -10, -5]",2,[],[],0,44
wfd1d179,,,,,,,-15.0,training,153194.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",3,[],[],0,12
wfd1d179,,,,,,,-15.0,training,56082.0,"['', 5, -5, -5, 5, -10, 10, 10, -5, -10, 5, -10, 5]",4,[],[],0,75
wfd1d179,,,,,,,15.0,training,39209.0,"['', -10, -10, 5, 5, 5, 5, 5, 5, 10, 5, -5, 5]",5,[],[],0,93
wfd1d179,,,,,,,15.0,training,11114.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",6,[],[],0,77
wfd1d179,,,,,,,10.0,training,12762.0,"['', -10, 5, 10, 10, 10, 5, -5, -5, 10, -10, 10, -10]",7,[],[],0,87
